name,capital_fund,registered_address,num_employees_updates,established_year_month,category_count,main_category_name,basic_score
吉田電機商工株式会社,40000000.0,三重県伊賀市西明寺１６６３番地の１,"[{""date"":""2023-03-01"",""num"":""30""},{""date"":""2023-04-01"",""num"":""30""},{""date"":""2023-05-01"",""num"":""28""},{""date"":""2023-06-01"",""num"":""28""},{""date"":""2023-07-01"",""num"":""28""},{""date"":""2023-08-01"",""num"":""26""},{""date"":""2023-09-01"",""num"":""29""},{""date"":""2023-10-01"",""num"":""30""},{""date"":""2023-11-01"",""num"":""30""},{""date"":""2023-12-01"",""num"":""31""},{""date"":""2024-01-01"",""num"":""31""},{""date"":""2024-02-01"",""num"":""31""},{""date"":""2024-03-01"",""num"":""31""},{""date"":""2024-04-01"",""num"":""31""}]",1993,4,その他電気設備工事業界の会社,166
太陽電機工業株式会社,10000000.0,京都府京都市山科区勧修寺東堂田町２６７番地,"[{""date"":""2023-03-01"",""num"":""13""},{""date"":""2023-04-01"",""num"":""13""},{""date"":""2023-05-01"",""num"":""13""},{""date"":""2023-06-01"",""num"":""13""},{""date"":""2023-07-01"",""num"":""12""},{""date"":""2023-08-01"",""num"":""13""},{""date"":""2023-09-01"",""num"":""13""},{""date"":""2023-10-01"",""num"":""14""},{""date"":""2023-11-01"",""num"":""15""},{""date"":""2023-12-01"",""num"":""15""},{""date"":""2024-01-01"",""num"":""15""},{""date"":""2024-02-01"",""num"":""14""},{""date"":""2024-03-01"",""num"":""14""},{""date"":""2024-04-01"",""num"":""14""}]",1984,1,その他電気設備工事業界の会社,158
ガイア・デザイン株式会社,50000000.0,福岡県福岡市中央区那の津３丁目９番１号,"[{""date"":""2023-03-01"",""num"":""10""},{""date"":""2023-04-01"",""num"":""10""},{""date"":""2023-06-01"",""num"":""10""},{""date"":""2023-07-01"",""num"":""28""},{""date"":""2023-08-01"",""num"":""10""},{""date"":""2023-09-01"",""num"":""28""},{""date"":""2023-10-01"",""num"":""10""},{""date"":""2023-11-01"",""num"":""10""},{""date"":""2023-12-01"",""num"":""11""},{""date"":""2024-01-01"",""num"":""11""},{""date"":""2024-02-01"",""num"":""11""},{""date"":""2024-03-01"",""num"":""11""},{""date"":""2024-04-01"",""num"":""11""}]",2015,2,映像・CM制作業界の会社,136
株式会社岡田建設,30000000.0,神奈川県横浜市戸塚区平戸３丁目５５番１３号,"[{""date"":""2023-03-01"",""num"":""37""},{""date"":""2023-04-01"",""num"":""38""},{""date"":""2023-05-01"",""num"":""38""},{""date"":""2023-06-01"",""num"":""39""},{""date"":""2023-07-01"",""num"":""38""},{""date"":""2023-08-01"",""num"":""38""},{""date"":""2023-09-01"",""num"":""37""},{""date"":""2023-10-01"",""num"":""37""},{""date"":""2023-11-01"",""num"":""37""},{""date"":""2023-12-01"",""num"":""37""},{""date"":""2024-01-01"",""num"":""37""},{""date"":""2024-02-01"",""num"":""37""},{""date"":""2024-03-01"",""num"":""37""},{""date"":""2024-04-01"",""num"":""36""}]",1971,1,その他土木工事業界の会社,325
三崎マリン株式会社,,神奈川県三浦市三崎町小網代１００３番地６,"[{""date"":""2023-03-01"",""num"":""7""},{""date"":""2023-04-01"",""num"":""7""},{""date"":""2023-05-01"",""num"":""7""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""7""},{""date"":""2023-08-01"",""num"":""7""},{""date"":""2023-09-01"",""num"":""7""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""7""}]",1977,1,その他サービス業界,187
株式会社小林電気商会,12700000.0,栃木県足利市通２丁目２６２９番地,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""7""},{""date"":""2023-07-01"",""num"":""7""},{""date"":""2023-08-01"",""num"":""7""},{""date"":""2023-09-01"",""num"":""7""},{""date"":""2023-10-01"",""num"":""7""},{""date"":""2023-11-01"",""num"":""7""},{""date"":""2023-12-01"",""num"":""7""},{""date"":""2024-01-01"",""num"":""7""},{""date"":""2024-02-01"",""num"":""7""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",1948,3,家電業界の会社,152
Ｇｏｏｄホーム株式会社,,岐阜県恵那市大井町２６９５番地１５４,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""6""},{""date"":""2023-12-01"",""num"":""6""},{""date"":""2024-01-01"",""num"":""6""},{""date"":""2024-02-01"",""num"":""6""},{""date"":""2024-03-01"",""num"":""6""},{""date"":""2024-04-01"",""num"":""6""}]",2008,4,注文型住宅建築業界の会社,191
株式会社オプティプラス,100000000.0,東京都台東区台東４丁目１８番７号,"[{""date"":""2023-03-01"",""num"":""14""},{""date"":""2023-05-01"",""num"":""15""},{""date"":""2023-06-01"",""num"":""16""},{""date"":""2023-07-01"",""num"":""16""},{""date"":""2023-08-01"",""num"":""16""},{""date"":""2023-09-01"",""num"":""16""},{""date"":""2023-10-01"",""num"":""16""},{""date"":""2023-11-01"",""num"":""16""},{""date"":""2023-12-01"",""num"":""16""},{""date"":""2024-01-01"",""num"":""16""},{""date"":""2024-02-01"",""num"":""16""},{""date"":""2024-03-01"",""num"":""16""},{""date"":""2024-04-01"",""num"":""16""}]",2008,1,照明器具業界の会社,171
ウィル・グロー株式会社,6000000.0,東京都港区赤坂８丁目５番４０号ＰＥＧＡＳＵＳ・ＡＯＹＡＭＡ３２０,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",2012,1,人材紹介業界の会社,214
有限会社若林商店,,奈良県磯城郡田原本町大字新町２５５番地,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-04-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""4""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1932,2,その他小売業界の会社,139
有限会社菊栄工務店,,岩手県遠野市小友町３０地割８９番地１,"[{""date"":""2023-03-01"",""num"":""10""},{""date"":""2023-04-01"",""num"":""10""},{""date"":""2023-05-01"",""num"":""11""},{""date"":""2023-06-01"",""num"":""11""},{""date"":""2023-07-01"",""num"":""11""},{""date"":""2023-08-01"",""num"":""11""},{""date"":""2023-09-01"",""num"":""11""},{""date"":""2023-10-01"",""num"":""11""},{""date"":""2023-11-01"",""num"":""11""},{""date"":""2023-12-01"",""num"":""9""},{""date"":""2024-01-01"",""num"":""9""},{""date"":""2024-02-01"",""num"":""9""},{""date"":""2024-03-01"",""num"":""8""},{""date"":""2024-04-01"",""num"":""8""}]",1962,4,注文型住宅建築業界の会社,217
佐分利陶料有限会社,15000000.0,岐阜県土岐市鶴里町柿野２５７７番地,"[{""date"":""2023-03-01"",""num"":""22""},{""date"":""2023-04-01"",""num"":""22""},{""date"":""2023-05-01"",""num"":""22""},{""date"":""2023-06-01"",""num"":""22""},{""date"":""2023-07-01"",""num"":""22""},{""date"":""2023-08-01"",""num"":""22""},{""date"":""2023-09-01"",""num"":""22""},{""date"":""2023-10-01"",""num"":""22""},{""date"":""2023-11-01"",""num"":""22""},{""date"":""2023-12-01"",""num"":""22""},{""date"":""2024-01-01"",""num"":""22""},{""date"":""2024-02-01"",""num"":""22""},{""date"":""2024-03-01"",""num"":""22""},{""date"":""2024-04-01"",""num"":""22""}]",1965,1,窯業系建材・石材製造業界の会社,163
株式会社石井基礎工事,10000000.0,埼玉県草加市新栄４丁目１１６２番地３７,"[{""date"":""2023-03-01"",""num"":""33""},{""date"":""2023-04-01"",""num"":""32""},{""date"":""2023-05-01"",""num"":""32""},{""date"":""2023-06-01"",""num"":""32""},{""date"":""2023-07-01"",""num"":""31""},{""date"":""2023-08-01"",""num"":""31""},{""date"":""2023-09-01"",""num"":""31""},{""date"":""2023-10-01"",""num"":""31""},{""date"":""2023-11-01"",""num"":""30""},{""date"":""2023-12-01"",""num"":""32""},{""date"":""2024-01-01"",""num"":""32""},{""date"":""2024-02-01"",""num"":""32""},{""date"":""2024-03-01"",""num"":""32""},{""date"":""2024-04-01"",""num"":""32""}]",1985,3,その他土木工事業界の会社,200
株式会社スパークル,50000000.0,岐阜県岐阜市木田３番地１,"[{""date"":""2023-03-01"",""num"":""21""},{""date"":""2023-04-01"",""num"":""21""},{""date"":""2023-05-01"",""num"":""21""},{""date"":""2023-06-01"",""num"":""23""},{""date"":""2023-07-01"",""num"":""24""},{""date"":""2023-08-01"",""num"":""25""},{""date"":""2023-09-01"",""num"":""24""},{""date"":""2023-10-01"",""num"":""23""},{""date"":""2023-11-01"",""num"":""23""},{""date"":""2023-12-01"",""num"":""23""},{""date"":""2024-01-01"",""num"":""24""},{""date"":""2024-02-01"",""num"":""24""},{""date"":""2024-03-01"",""num"":""25""},{""date"":""2024-04-01"",""num"":""25""}]",1994,1,クリーニング業界の会社,169
株式会社ニチモウマリカルチャー,80000000.0,福岡県福岡市中央区港２丁目３番１９号,"[{""date"":""2023-03-01"",""num"":""17""},{""date"":""2023-04-01"",""num"":""17""},{""date"":""2023-05-01"",""num"":""18""},{""date"":""2023-06-01"",""num"":""19""},{""date"":""2023-07-01"",""num"":""19""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-10-01"",""num"":""19""},{""date"":""2023-11-01"",""num"":""19""},{""date"":""2023-12-01"",""num"":""19""},{""date"":""2024-01-01"",""num"":""19""},{""date"":""2024-02-01"",""num"":""19""},{""date"":""2024-03-01"",""num"":""19""},{""date"":""2024-04-01"",""num"":""19""}]",2004,3,水産物食品専門商社業界の会社,151
有限会社佐藤木工所,3000000.0,神奈川県藤沢市西俣野１９８９番地の３,"[{""date"":""2023-03-01"",""num"":""2""},{""date"":""2023-04-01"",""num"":""2""},{""date"":""2023-05-01"",""num"":""2""},{""date"":""2023-06-01"",""num"":""2""},{""date"":""2023-07-01"",""num"":""2""},{""date"":""2023-08-01"",""num"":""2""},{""date"":""2023-09-01"",""num"":""2""},{""date"":""2023-10-01"",""num"":""2""},{""date"":""2023-11-01"",""num"":""2""},{""date"":""2023-12-01"",""num"":""2""},{""date"":""2024-01-01"",""num"":""2""},{""date"":""2024-02-01"",""num"":""2""},{""date"":""2024-03-01"",""num"":""2""},{""date"":""2024-04-01"",""num"":""2""}]",1970,3,住宅・事業所向け設備業界の会社,212
中央コンピューターサービス株式会社,48000000.0,北海道札幌市白石区本通７丁目北１番３３号,"[{""date"":""2023-03-01"",""num"":""66""},{""date"":""2023-04-01"",""num"":""65""},{""date"":""2023-05-01"",""num"":""65""},{""date"":""2023-06-01"",""num"":""68""},{""date"":""2023-07-01"",""num"":""67""},{""date"":""2023-08-01"",""num"":""66""},{""date"":""2023-09-01"",""num"":""66""},{""date"":""2023-10-01"",""num"":""66""},{""date"":""2023-11-01"",""num"":""66""},{""date"":""2023-12-01"",""num"":""66""},{""date"":""2024-01-01"",""num"":""66""},{""date"":""2024-02-01"",""num"":""66""},{""date"":""2024-03-01"",""num"":""66""},{""date"":""2024-04-01"",""num"":""65""}]",1973,3,システム受託開発業界の会社,162
フィッシャリーナ天草株式会社,95000000.0,熊本県上天草市松島町合津７５００番地,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1997,4,その他乗り物業界の会社,144
カンロ株式会社,2864000000.0,東京都新宿区西新宿３丁目２０番２号,"[{""date"":""2023-03-01"",""num"":""768""},{""date"":""2023-04-01"",""num"":""765""},{""date"":""2023-05-01"",""num"":""767""},{""date"":""2023-06-01"",""num"":""764""},{""date"":""2023-07-01"",""num"":""780""},{""date"":""2023-08-01"",""num"":""787""},{""date"":""2023-09-01"",""num"":""792""},{""date"":""2023-10-01"",""num"":""795""},{""date"":""2023-11-01"",""num"":""793""},{""date"":""2023-12-01"",""num"":""794""},{""date"":""2024-01-01"",""num"":""796""},{""date"":""2024-02-01"",""num"":""803""},{""date"":""2024-03-01"",""num"":""811""},{""date"":""2024-04-01"",""num"":""811""}]",1950,1,その他菓子業界の会社,158
イズミ食品株式会社,10000000.0,東京都品川区西五反田２丁目１０番８号,"[{""date"":""2023-03-01"",""num"":""14""},{""date"":""2023-04-01"",""num"":""14""},{""date"":""2023-05-01"",""num"":""14""},{""date"":""2023-06-01"",""num"":""17""},{""date"":""2023-07-01"",""num"":""17""},{""date"":""2023-08-01"",""num"":""14""},{""date"":""2023-09-01"",""num"":""15""},{""date"":""2023-10-01"",""num"":""15""},{""date"":""2023-11-01"",""num"":""15""},{""date"":""2023-12-01"",""num"":""15""},{""date"":""2024-01-01"",""num"":""15""},{""date"":""2024-02-01"",""num"":""15""},{""date"":""2024-03-01"",""num"":""15""},{""date"":""2024-04-01"",""num"":""15""}]",1974,1,調味料製造業界の会社,151
株式会社ソルデザインワークス,3000000.0,神奈川県横浜市港南区日野３丁目４番１４－２０３号,"[{""date"":""2023-03-01"",""num"":""1""},{""date"":""2023-04-01"",""num"":""1""},{""date"":""2023-05-01"",""num"":""1""},{""date"":""2023-06-01"",""num"":""1""},{""date"":""2023-07-01"",""num"":""1""},{""date"":""2023-08-01"",""num"":""1""},{""date"":""2023-09-01"",""num"":""1""},{""date"":""2023-10-01"",""num"":""1""},{""date"":""2023-11-01"",""num"":""1""},{""date"":""2023-12-01"",""num"":""1""},{""date"":""2024-01-01"",""num"":""1""},{""date"":""2024-02-01"",""num"":""1""},{""date"":""2024-03-01"",""num"":""1""},{""date"":""2024-04-01"",""num"":""1""}]",2006,3,照明器具業界の会社,209
ブレーン企画株式会社,10000000.0,岐阜県高山市松之木町２６９８番地の８,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",1982,2,看板業界の会社,204
株式会社エイシア,10000000.0,東京都目黒区上目黒１丁目１６番１２号,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-06-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""5""},{""date"":""2024-01-01"",""num"":""5""},{""date"":""2024-02-01"",""num"":""5""},{""date"":""2024-03-01"",""num"":""5""},{""date"":""2024-04-01"",""num"":""5""}]",2009,2,その他食品専門商社業界の会社,218
大阪デジタルエクスチェンジ株式会社,4000000000.0,大阪府大阪市北区中之島３丁目２番１８号,"[{""date"":""2023-03-01"",""num"":""18""},{""date"":""2023-04-01"",""num"":""18""},{""date"":""2023-05-01"",""num"":""19""},{""date"":""2023-06-01"",""num"":""18""},{""date"":""2023-07-01"",""num"":""19""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""20""},{""date"":""2023-10-01"",""num"":""20""},{""date"":""2023-11-01"",""num"":""20""},{""date"":""2023-12-01"",""num"":""20""},{""date"":""2024-01-01"",""num"":""20""},{""date"":""2024-02-01"",""num"":""20""},{""date"":""2024-03-01"",""num"":""20""},{""date"":""2024-04-01"",""num"":""20""}]",2021,1,証券業界の会社,162
松宮砂糖商事株式会社,20000000.0,京都府京都市上京区五辻通浄福寺西入一色町１６番地,"[{""date"":""2023-03-01"",""num"":""11""},{""date"":""2023-04-01"",""num"":""11""},{""date"":""2023-05-01"",""num"":""11""},{""date"":""2023-06-01"",""num"":""11""},{""date"":""2023-07-01"",""num"":""11""},{""date"":""2023-08-01"",""num"":""11""},{""date"":""2023-09-01"",""num"":""11""},{""date"":""2023-10-01"",""num"":""11""},{""date"":""2023-12-01"",""num"":""10""},{""date"":""2024-01-01"",""num"":""10""},{""date"":""2024-02-01"",""num"":""10""},{""date"":""2024-03-01"",""num"":""9""},{""date"":""2024-04-01"",""num"":""9""}]",1950,3,その他食品専門商社業界の会社,304
早坂産業株式会社,,北海道室蘭市輪西町１丁目２９番６号,"[{""date"":""2023-03-01"",""num"":""34""},{""date"":""2023-04-01"",""num"":""32""},{""date"":""2023-05-01"",""num"":""31""},{""date"":""2023-06-01"",""num"":""31""},{""date"":""2023-07-01"",""num"":""31""},{""date"":""2023-08-01"",""num"":""30""},{""date"":""2023-09-01"",""num"":""29""},{""date"":""2023-10-01"",""num"":""29""},{""date"":""2023-11-01"",""num"":""29""},{""date"":""2023-12-01"",""num"":""29""},{""date"":""2024-01-01"",""num"":""29""},{""date"":""2024-02-01"",""num"":""29""},{""date"":""2024-03-01"",""num"":""29""},{""date"":""2024-04-01"",""num"":""29""}]",1964,5,注文型住宅建築業界の会社,166
名古屋船舶株式会社,30000000.0,愛知県名古屋市港区入船２丁目４番６号,"[{""date"":""2023-03-01"",""num"":""43""},{""date"":""2023-04-01"",""num"":""43""},{""date"":""2023-05-01"",""num"":""43""},{""date"":""2023-06-01"",""num"":""43""},{""date"":""2023-07-01"",""num"":""43""},{""date"":""2023-08-01"",""num"":""43""},{""date"":""2023-09-01"",""num"":""42""},{""date"":""2023-10-01"",""num"":""42""},{""date"":""2023-11-01"",""num"":""42""},{""date"":""2023-12-01"",""num"":""42""},{""date"":""2024-01-01"",""num"":""42""},{""date"":""2024-02-01"",""num"":""42""},{""date"":""2024-03-01"",""num"":""42""},{""date"":""2024-04-01"",""num"":""42""}]",1950,1,海運業界の会社,144
東栄工業株式会社,22000000.0,愛知県名古屋市港区東築地町２番地の４４,"[{""date"":""2023-03-01"",""num"":""17""},{""date"":""2023-04-01"",""num"":""17""},{""date"":""2023-05-01"",""num"":""17""},{""date"":""2023-06-01"",""num"":""17""},{""date"":""2023-07-01"",""num"":""17""},{""date"":""2023-08-01"",""num"":""17""},{""date"":""2023-09-01"",""num"":""17""},{""date"":""2023-10-01"",""num"":""17""},{""date"":""2023-11-01"",""num"":""17""},{""date"":""2023-12-01"",""num"":""17""},{""date"":""2024-01-01"",""num"":""17""},{""date"":""2024-02-01"",""num"":""17""},{""date"":""2024-03-01"",""num"":""17""},{""date"":""2024-04-01"",""num"":""17""}]",1968,1,プラント設備工事業界の会社,168
成光薬品工業株式会社,,奈良県北葛城郡広陵町大字大塚７３９番地,"[{""date"":""2023-03-01"",""num"":""19""},{""date"":""2023-05-01"",""num"":""20""},{""date"":""2023-06-01"",""num"":""20""},{""date"":""2023-07-01"",""num"":""19""},{""date"":""2023-08-01"",""num"":""19""},{""date"":""2023-09-01"",""num"":""19""},{""date"":""2023-10-01"",""num"":""19""},{""date"":""2023-11-01"",""num"":""19""},{""date"":""2023-12-01"",""num"":""19""},{""date"":""2024-01-01"",""num"":""19""},{""date"":""2024-02-01"",""num"":""19""},{""date"":""2024-03-01"",""num"":""19""},{""date"":""2024-04-01"",""num"":""19""}]",1947,2,製薬業界の会社,209
株式会社清音金型製作所,,岡山県総社市清音上中島２０８番地３,"[{""date"":""2023-03-01"",""num"":""45""},{""date"":""2023-04-01"",""num"":""42""},{""date"":""2023-05-01"",""num"":""42""},{""date"":""2023-06-01"",""num"":""41""},{""date"":""2023-07-01"",""num"":""42""},{""date"":""2023-08-01"",""num"":""41""},{""date"":""2023-09-01"",""num"":""41""},{""date"":""2023-10-01"",""num"":""41""},{""date"":""2023-12-01"",""num"":""40""},{""date"":""2024-01-01"",""num"":""38""},{""date"":""2024-02-01"",""num"":""38""},{""date"":""2024-03-01"",""num"":""38""},{""date"":""2024-04-01"",""num"":""38""}]",1981,2,高齢者住宅業界の会社,181
株式会社小山電気,20000000.0,山梨県笛吹市御坂町成田１７５２番地の１,"[{""date"":""2023-03-01"",""num"":""17""},{""date"":""2023-04-01"",""num"":""17""},{""date"":""2023-05-01"",""num"":""15""},{""date"":""2023-06-01"",""num"":""15""},{""date"":""2023-07-01"",""num"":""16""},{""date"":""2023-08-01"",""num"":""16""},{""date"":""2023-09-01"",""num"":""16""},{""date"":""2023-10-01"",""num"":""16""},{""date"":""2023-11-01"",""num"":""16""},{""date"":""2023-12-01"",""num"":""16""},{""date"":""2024-01-01"",""num"":""15""},{""date"":""2024-02-01"",""num"":""15""},{""date"":""2024-03-01"",""num"":""15""},{""date"":""2024-04-01"",""num"":""15""}]",1974,2,その他電気設備工事業界の会社,147
小澤工業株式会社,,長野県佐久市北川５１４番地１,"[{""date"":""2023-03-01"",""num"":""6""},{""date"":""2023-04-01"",""num"":""6""},{""date"":""2023-05-01"",""num"":""6""},{""date"":""2023-06-01"",""num"":""6""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-09-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1987,4,注文型住宅建築業界の会社,215
中市興産株式会社,,福岡県福岡市博多区古門戸町３番２５号,"[{""date"":""2023-03-01"",""num"":""5""},{""date"":""2023-04-01"",""num"":""5""},{""date"":""2023-05-01"",""num"":""5""},{""date"":""2023-07-01"",""num"":""5""},{""date"":""2023-08-01"",""num"":""5""},{""date"":""2023-09-01"",""num"":""5""},{""date"":""2023-10-01"",""num"":""5""},{""date"":""2023-11-01"",""num"":""5""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1958,7,マンション・アパート賃貸業界の会社,184
株式会社イリオス,10000000.0,東京都練馬区立野町７番９－４０３号,"[{""date"":""2023-03-01"",""num"":""3""},{""date"":""2023-04-01"",""num"":""3""},{""date"":""2023-05-01"",""num"":""3""},{""date"":""2023-06-01"",""num"":""3""},{""date"":""2023-07-01"",""num"":""3""},{""date"":""2023-08-01"",""num"":""3""},{""date"":""2023-09-01"",""num"":""3""},{""date"":""2023-10-01"",""num"":""3""},{""date"":""2023-11-01"",""num"":""3""},{""date"":""2023-12-01"",""num"":""3""},{""date"":""2024-01-01"",""num"":""3""},{""date"":""2024-02-01"",""num"":""3""},{""date"":""2024-03-01"",""num"":""3""},{""date"":""2024-04-01"",""num"":""3""}]",2006,1,テレビ番組制作業界の会社,168
株式会社ノムラフーズ,72800000.0,京都府京都市伏見区下鳥羽西芹川町６６番地,"[{""date"":""2023-03-01"",""num"":""147""},{""date"":""2023-04-01"",""num"":""146""},{""date"":""2023-05-01"",""num"":""147""},{""date"":""2023-06-01"",""num"":""146""},{""date"":""2023-07-01"",""num"":""145""},{""date"":""2023-08-01"",""num"":""144""},{""date"":""2023-09-01"",""num"":""144""},{""date"":""2023-11-01"",""num"":""155""},{""date"":""2023-12-01"",""num"":""157""},{""date"":""2024-01-01"",""num"":""155""},{""date"":""2024-02-01"",""num"":""155""},{""date"":""2024-03-01"",""num"":""151""},{""date"":""2024-04-01"",""num"":""146""}]",1978,1,缶詰・レトルト・冷凍食品製造業界の会社,142
豊田化工株式会社,40000000.0,愛知県豊田市西中山町向イ原４９番地３８,"[{""date"":""2023-03-01"",""num"":""35""},{""date"":""2023-04-01"",""num"":""37""},{""date"":""2023-05-01"",""num"":""37""},{""date"":""2023-06-01"",""num"":""37""},{""date"":""2023-07-01"",""num"":""36""},{""date"":""2023-08-01"",""num"":""35""},{""date"":""2023-09-01"",""num"":""35""},{""date"":""2023-10-01"",""num"":""34""},{""date"":""2023-11-01"",""num"":""34""},{""date"":""2023-12-01"",""num"":""35""},{""date"":""2024-01-01"",""num"":""35""},{""date"":""2024-02-01"",""num"":""35""},{""date"":""2024-03-01"",""num"":""35""},{""date"":""2024-04-01"",""num"":""35""}]",1963,2,その他化学業界の会社,306
有限会社水上ダイヤモンド工具製作所,3000000.0,神奈川県横浜市緑区北八朔町１８９８番地の４,"[{""date"":""2023-03-01"",""num"":""4""},{""date"":""2023-04-01"",""num"":""4""},{""date"":""2023-05-01"",""num"":""4""},{""date"":""2023-06-01"",""num"":""4""},{""date"":""2023-07-01"",""num"":""4""},{""date"":""2023-08-01"",""num"":""4""},{""date"":""2023-10-01"",""num"":""4""},{""date"":""2023-11-01"",""num"":""4""},{""date"":""2023-12-01"",""num"":""4""},{""date"":""2024-01-01"",""num"":""4""},{""date"":""2024-02-01"",""num"":""4""},{""date"":""2024-03-01"",""num"":""4""},{""date"":""2024-04-01"",""num"":""4""}]",1973,1,工具製造業界の会社,202
株式会社カワダ,99000000.0,東京都新宿区大久保２丁目５番２５号,"[{""date"":""2023-03-01"",""num"":""482""},{""date"":""2023-04-01"",""num"":""484""},{""date"":""2023-05-01"",""num"":""482""},{""date"":""2023-06-01"",""num"":""483""},{""date"":""2023-07-01"",""num"":""487""},{""date"":""2023-08-01"",""num"":""486""},{""date"":""2023-09-01"",""num"":""484""},{""date"":""2023-10-01"",""num"":""481""},{""date"":""2023-11-01"",""num"":""478""},{""date"":""2023-12-01"",""num"":""483""},{""date"":""2024-01-01"",""num"":""485""},{""date"":""2024-02-01"",""num"":""484""},{""date"":""2024-03-01"",""num"":""482""},{""date"":""2024-04-01"",""num"":""479""}]",1952,1,玩具業界の会社,158
